pathogen,checkpoint,model size,mode,Fold,Label,Prob,Preds
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.25816613,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.1988569,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.36010757,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.27280667,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.1701816,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.22061028,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.22362101,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.0938005,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.10939505,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.053708192,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.07864394,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.04396467,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.049978614,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.0635676,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.1805491,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.07018507,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.11140665,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.0547218,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.08400461,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.08826157,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.1703519,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.1191584,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.14563908,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.2655868,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.21394494,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.1580573,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.104827024,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.13230857,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.075728744,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.14515336,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.11022174,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.13017619,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.069757015,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.05618037,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.06900618,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.045959182,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.04083079,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.12266633,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.10129413,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.98127764,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.98901945,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.98293877,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.982631,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.98263377,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.98074394,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9570635,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.97545356,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9872804,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.60477805,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7372463,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.91378826,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.94366443,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.95129144,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.96854043,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9693666,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9421133,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9525815,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.96372175,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.92842907,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9609,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9231689,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9621,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9336337,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9350706,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.93025255,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.88504726,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.91221225,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.82787776,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.65443766,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.75446844,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7113939,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.89845294,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.8279703,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.66826326,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.82932717,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.92534155,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.87275875,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9035187,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9263527,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9685499,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.8813261,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9551187,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9244836,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.95078576,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.95316696,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.8798457,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9231215,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.96223235,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.935522,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.88811994,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.87124056,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.60477805,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7372463,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.91378826,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.94366443,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.95129144,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.96854043,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9693666,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9421133,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9525815,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.96372175,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.92842907,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9609,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9231689,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9621,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9336337,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9350706,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.93025255,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.88504726,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.91221225,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.82787776,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.80397904,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.79103434,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.66120565,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.5483001,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.85670155,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.7400681,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.6236243,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.63651025,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.37077838,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.4524431,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.48199633,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.32182816,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.24860452,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.3394604,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.3822678,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.30532566,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.2949816,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.39604422,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.4378861,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.543847,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.66806805,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.5692222,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.80133134,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.7990517,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.6487637,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.9395958,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.8134258,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.34078228,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.4215254,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.30925196,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.45603985,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.30478248,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.29757085,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.23570082,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.86760795,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7714502,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.84605926,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.86289114,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.8102198,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.8813174,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9349248,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9115097,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.79880095,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.5720492,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.65904146,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7242664,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7359069,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.85494417,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.6436987,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.8099589,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7469488,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7491828,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7531295,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7245216,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7436636,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.64324933,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.67596513,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7240273,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.5701191,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.76470155,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.82245785,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.6848569,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.54970443,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.6297424,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.6719987,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7617946,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.85805714,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.6687911,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.3505844,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.3423385,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.41974375,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.5060392,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.49479434,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.51808584,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.72475415,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.5830474,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.5872751,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.4227464,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.29408887,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.4404789,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.58448637,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.53418404,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.4796639,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.5214499,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.81090814,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.66662157,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.6807528,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.58608866,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7971311,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.8008997,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.6720889,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.4984738,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.71526283,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.5565957,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.6107846,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.55224645,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.71994764,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.42305523,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.35026342,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.18881534,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.37352633,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.26921874,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.39009812,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.28435543,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.30055714,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.193255,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.14177442,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.14250098,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.15397362,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.17226864,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.2745317,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.34413043,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.29953423,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.34479213,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.39837754,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.40062207,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.8825846,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.85753113,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.92037493,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.88709164,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9379161,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.87930125,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.87707037,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.86126447,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.8581512,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.92407286,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.82874465,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.78981674,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9088539,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9603571,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.94710046,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.974326,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9573473,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.89930207,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.95702624,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.9509483,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.90628105,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.65071464,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.65654516,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.5030806,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.4748945,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.7320594,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.6324047,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.6723579,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.665408,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.517891,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,1,0.48886743,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.5933534,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.6871094,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.6889024,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.56704587,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.51910925,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.44591564,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.43858254,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.61123246,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.6171345,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.44815582,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.70139027,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.47690886,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.56545544,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.4131036,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.5727078,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.2761749,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.46837893,0
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.68608445,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.5189235,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.52084875,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.58997786,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.6777002,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.8475696,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.78494865,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.66297245,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.74575436,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.795255,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.72954106,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.52305865,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,1,0,0.6483845,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,2,1,0.852976,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,2,1,0.7839966,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,2,1,0.6523955,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,2,1,0.8178805,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,2,1,0.7999475,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,2,1,0.70440537,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,2,1,0.68013084,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,2,1,0.8235817,1
Orthopoxvirus,prot_t5_xl_half_uniref50-enc,,LoRA,2,1,0.87229437,1
